Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type
1604559307.040037,1536,1604559307,40036916,gps,0,1,22.33317943333333,114.26465224833332,150.819,14.1376,0.0,0.0,0.0,14.1376,0.0,0.0,0.0,226.2016,1
1604559307.243866,1537,1604559307,243865966,gps,0,1,22.33317265833333,114.264658085,150.899,14.1376,0.0,0.0,0.0,14.1376,0.0,0.0,0.0,226.2016,1
1604559307.437287,1538,1604559307,437287092,gps,0,1,22.333165928333333,114.26466383,150.98399999999998,14.1376,0.0,0.0,0.0,14.1376,0.0,0.0,0.0,226.2016,1
1604559307.636931,1539,1604559307,636930942,gps,0,1,22.33315904,114.264669315,151.053,14.1376,0.0,0.0,0.0,14.1376,0.0,0.0,0.0,226.2016,1
1604559307.836977,1540,1604559307,836977005,gps,0,1,22.33315225333333,114.26467472333331,151.107,14.1376,0.0,0.0,0.0,14.1376,0.0,0.0,0.0,226.2016,1
1604559308.041484,1541,1604559308,41484117,gps,0,1,22.33314542,114.26468052333334,151.106,14.1376,0.0,0.0,0.0,14.1376,0.0,0.0,0.0,226.2016,1
1604559308.241092,1542,1604559308,241091966,gps,0,1,22.333138798333334,114.26468634333334,151.137,11.56,0.0,0.0,0.0,11.56,0.0,0.0,0.0,184.96,1
1604559308.437997,1543,1604559308,437997102,gps,0,1,22.333132241666668,114.264692365,151.166,13.2496,0.0,0.0,0.0,13.2496,0.0,0.0,0.0,211.9936,1
1604559308.638373,1544,1604559308,638372898,gps,0,1,22.333125556666666,114.26469826,151.191,13.2496,0.0,0.0,0.0,13.2496,0.0,0.0,0.0,211.9936,1
1604559308.837193,1545,1604559308,837193012,gps,0,1,22.33311893833333,114.26470429666666,151.213,13.2496,0.0,0.0,0.0,13.2496,0.0,0.0,0.0,211.9936,1
1604559309.041962,1546,1604559309,41961908,gps,0,1,22.333112078333333,114.26471010833332,151.185,21.16,0.0,0.0,0.0,21.16,0.0,0.0,0.0,338.55999999999995,1
1604559309.238436,1547,1604559309,238435983,gps,0,1,22.33310545333333,114.26471591,151.221,9.7344,0.0,0.0,0.0,9.7344,0.0,0.0,0.0,155.7504,1
1604559309.437924,1548,1604559309,437923908,gps,0,1,22.333099375,114.2647221,151.31799999999998,9.7344,0.0,0.0,0.0,9.7344,0.0,0.0,0.0,155.7504,1
1604559309.638156,1549,1604559309,638155937,gps,0,1,22.33309342333333,114.264728385,151.367,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559309.837844,1550,1604559309,837843894,gps,0,1,22.33308709,114.26473394,151.422,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559310.041466,1551,1604559310,41465997,gps,0,1,22.333081376666662,114.264740155,151.469,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559310.238423,1552,1604559310,238423109,gps,0,1,22.33307558,114.26474588333332,151.50199999999998,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559310.438293,1553,1604559310,438292980,gps,0,1,22.33306925666667,114.26475111166668,151.554,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559310.638334,1554,1604559310,638334035,gps,0,1,22.333063641666666,114.26475654333332,151.58599999999998,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559310.838039,1555,1604559310,838038921,gps,0,1,22.3330585,114.26476223666668,151.679,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559311.041971,1556,1604559311,41970968,gps,0,1,22.333053306666667,114.26476773166668,151.72799999999998,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559311.238363,1557,1604559311,238363027,gps,0,1,22.333047931666663,114.26477277166669,151.762,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559311.438911,1558,1604559311,438910961,gps,0,1,22.333042765,114.26477767666668,151.82899999999998,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559311.639025,1559,1604559311,639024972,gps,0,1,22.333037731666668,114.26478261333334,151.872,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559311.838152,1560,1604559311,838151931,gps,0,1,22.33303312,114.26478789833334,151.923,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559312.041639,1561,1604559312,41639089,gps,0,1,22.333028586666668,114.26479310666669,151.99599999999998,15.6816,0.0,0.0,0.0,15.6816,0.0,0.0,0.0,250.9056,1
1604559312.238789,1562,1604559312,238789081,gps,0,1,22.33302381333333,114.26479828666666,152.081,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559312.437879,1563,1604559312,437879085,gps,0,1,22.333018961666667,114.26480356166668,152.144,11.8336,0.0,0.0,0.0,11.8336,0.0,0.0,0.0,189.3376,1
1604559312.6387,1564,1604559312,638700008,gps,0,1,22.3330141,114.26480924833334,152.18,11.8336,0.0,0.0,0.0,11.8336,0.0,0.0,0.0,189.3376,1
1604559312.837532,1565,1604559312,837532043,gps,0,1,22.333009328333333,114.26481485666666,152.284,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559313.041008,1566,1604559313,41007995,gps,0,1,22.33300432,114.26482045,152.384,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559313.238358,1567,1604559313,238358020,gps,0,1,22.332999758333333,114.26482678333332,152.463,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559313.438768,1568,1604559313,438767910,gps,0,1,22.332994495,114.26483255666666,152.561,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559313.637528,1569,1604559313,637527942,gps,0,1,22.332989556666668,114.264838505,152.643,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559313.837794,1570,1604559313,837794065,gps,0,1,22.332984566666667,114.26484476833332,152.71699999999998,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559314.042383,1571,1604559314,42382955,gps,0,1,22.33297926333333,114.26485068666666,152.864,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559314.238553,1572,1604559314,238553047,gps,0,1,22.332974066666665,114.26485683166666,152.97299999999998,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559314.438783,1573,1604559314,438782930,gps,0,1,22.332968966666662,114.26486362,153.017,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559314.63822,1574,1604559314,638220071,gps,0,1,22.332962971666667,114.26486875333332,153.117,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559314.837345,1575,1604559314,837344884,gps,0,1,22.332957266666668,114.26487448833332,153.228,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559315.041035,1576,1604559315,41034936,gps,0,1,22.33295220333333,114.26488058666666,153.356,11.289599999999998,0.0,0.0,0.0,11.289599999999998,0.0,0.0,0.0,180.6336,1
1604559315.23836,1577,1604559315,238359928,gps,0,1,22.33294640833333,114.26488599166667,153.451,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559315.437568,1578,1604559315,437567949,gps,0,1,22.332941336666668,114.26489198666668,153.585,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559315.637647,1579,1604559315,637646913,gps,0,1,22.33293589833333,114.26489744,153.69299999999998,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559315.837264,1580,1604559315,837264060,gps,0,1,22.332930548333334,114.26490288833334,153.827,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559316.040617,1581,1604559316,40616989,gps,0,1,22.33292546333333,114.26490855166666,153.944,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559316.237669,1582,1604559316,237668991,gps,0,1,22.332919806666663,114.264913875,154.03,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559316.438808,1583,1604559316,438807964,gps,0,1,22.33291484333333,114.26491984166668,154.138,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559316.637575,1584,1604559316,637574911,gps,0,1,22.33291011333333,114.26492568666669,154.23,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559316.837444,1585,1604559316,837444067,gps,0,1,22.332905466666663,114.26493169333334,154.332,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559317.041767,1586,1604559317,41766881,gps,0,1,22.332900025,114.264936575,154.364,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559317.238139,1587,1604559317,238138914,gps,0,1,22.332894521666667,114.26494140333334,154.488,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559317.437318,1588,1604559317,437318086,gps,0,1,22.332889285,114.26494584333334,154.60399999999998,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559317.636558,1589,1604559317,636558055,gps,0,1,22.332883945,114.2649503,154.695,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559317.836277,1590,1604559317,836277008,gps,0,1,22.33287905,114.26495504833332,154.781,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559318.041174,1591,1604559318,41173934,gps,0,1,22.33287398333333,114.26495979666667,154.78199999999998,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559318.237444,1592,1604559318,237443923,gps,0,1,22.33286878833333,114.26496459,154.885,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559318.437922,1593,1604559318,437922000,gps,0,1,22.33286383,114.26496918833334,154.95,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559318.637675,1594,1604559318,637675046,gps,0,1,22.33285872333333,114.26497404166666,155.047,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559318.837194,1595,1604559318,837193965,gps,0,1,22.33285341333333,114.26497857666666,155.114,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559319.040805,1596,1604559319,40805101,gps,0,1,22.33284817833333,114.26498317166669,155.16,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559319.239127,1597,1604559319,239126920,gps,0,1,22.332843338333333,114.264987985,155.233,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559319.437687,1598,1604559319,437686920,gps,0,1,22.332838285,114.26499286333332,155.263,10.240000000000002,0.0,0.0,0.0,10.240000000000002,0.0,0.0,0.0,163.84000000000003,1
1604559319.637283,1599,1604559319,637283086,gps,0,1,22.332833175,114.26499768666666,155.271,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559319.836853,1600,1604559319,836853027,gps,0,1,22.33282816833333,114.26500249,155.352,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559320.042214,1601,1604559320,42213916,gps,0,1,22.332822896666663,114.26500737666667,155.383,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559320.238773,1602,1604559320,238773107,gps,0,1,22.332817913333333,114.26501269333332,155.387,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559320.439036,1603,1604559320,439035892,gps,0,1,22.332812625,114.26501739833331,155.464,9.7344,0.0,0.0,0.0,9.7344,0.0,0.0,0.0,155.7504,1
1604559320.639812,1604,1604559320,639811992,gps,0,1,22.332807256666666,114.26502239,155.515,11.56,0.0,0.0,0.0,11.56,0.0,0.0,0.0,184.96,1
1604559320.839355,1605,1604559320,839354991,gps,0,1,22.332802106666666,114.26502774833334,155.504,11.56,0.0,0.0,0.0,11.56,0.0,0.0,0.0,184.96,1
1604559321.0426,1606,1604559321,42599916,gps,0,1,22.33279685666667,114.26503321,155.463,11.56,0.0,0.0,0.0,11.56,0.0,0.0,0.0,184.96,1
1604559321.240166,1607,1604559321,240165948,gps,0,1,22.332791861666667,114.26503851833333,155.512,11.56,0.0,0.0,0.0,11.56,0.0,0.0,0.0,184.96,1
1604559321.437776,1608,1604559321,437776088,gps,0,1,22.33278728833333,114.26504390333334,155.497,11.56,0.0,0.0,0.0,11.56,0.0,0.0,0.0,184.96,1
1604559321.638456,1609,1604559321,638456106,gps,0,1,22.3327829,114.26504963,155.482,11.56,0.0,0.0,0.0,11.56,0.0,0.0,0.0,184.96,1
1604559321.838316,1610,1604559321,838315963,gps,0,1,22.33277848833333,114.265055235,155.436,11.56,0.0,0.0,0.0,11.56,0.0,0.0,0.0,184.96,1
1604559322.041432,1611,1604559322,41431903,gps,0,1,22.332774791666665,114.265061405,155.455,24.6016,0.0,0.0,0.0,24.6016,0.0,0.0,0.0,393.6256,1
1604559322.240786,1612,1604559322,240786075,gps,0,1,22.33277092333333,114.26506699833334,155.473,9.985600000000002,0.0,0.0,0.0,9.985600000000002,0.0,0.0,0.0,159.76960000000005,1
1604559322.44058,1613,1604559322,440579891,gps,0,1,22.332766913333334,114.26507245,155.534,11.56,0.0,0.0,0.0,11.56,0.0,0.0,0.0,184.96,1
1604559322.641122,1614,1604559322,641122102,gps,0,1,22.332763088333333,114.26507820833334,155.603,9.7344,0.0,0.0,0.0,9.7344,0.0,0.0,0.0,155.7504,1
1604559322.839837,1615,1604559322,839837074,gps,0,1,22.33276006333333,114.26508391833332,155.645,11.56,0.0,0.0,0.0,11.56,0.0,0.0,0.0,184.96,1
1604559323.044919,1616,1604559323,44919013,gps,0,1,22.332756903333333,114.26509020166668,155.802,11.56,0.0,0.0,0.0,11.56,0.0,0.0,0.0,184.96,1
1604559323.240475,1617,1604559323,240474939,gps,0,1,22.332755305,114.26509636333331,155.922,8.526399999999999,0.0,0.0,0.0,8.526399999999999,0.0,0.0,0.0,136.42239999999998,1
1604559323.441175,1618,1604559323,441174983,gps,0,1,22.332753425,114.26510266666666,156.02,8.526399999999999,0.0,0.0,0.0,8.526399999999999,0.0,0.0,0.0,136.42239999999998,1
1604559323.640838,1619,1604559323,640837907,gps,0,1,22.33275203833333,114.26510894666669,156.172,8.526399999999999,0.0,0.0,0.0,8.526399999999999,0.0,0.0,0.0,136.42239999999998,1
1604559323.839531,1620,1604559323,839530944,gps,0,1,22.33275094333333,114.26511532166668,156.269,8.526399999999999,0.0,0.0,0.0,8.526399999999999,0.0,0.0,0.0,136.42239999999998,1
1604559324.044302,1621,1604559324,44301986,gps,0,1,22.33275039333333,114.265122205,156.283,8.526399999999999,0.0,0.0,0.0,8.526399999999999,0.0,0.0,0.0,136.42239999999998,1
1604559324.241354,1622,1604559324,241353988,gps,0,1,22.332750035,114.26512876666666,156.287,8.526399999999999,0.0,0.0,0.0,8.526399999999999,0.0,0.0,0.0,136.42239999999998,1
1604559324.441286,1623,1604559324,441286087,gps,0,1,22.33275019,114.26513544166669,156.265,8.526399999999999,0.0,0.0,0.0,8.526399999999999,0.0,0.0,0.0,136.42239999999998,1
1604559324.641066,1624,1604559324,641066074,gps,0,1,22.332750685,114.26514196833334,156.282,7.839999999999999,0.0,0.0,0.0,7.839999999999999,0.0,0.0,0.0,125.43999999999998,1
1604559324.841261,1625,1604559324,841260910,gps,0,1,22.332751355,114.26514815166666,156.281,7.839999999999999,0.0,0.0,0.0,7.839999999999999,0.0,0.0,0.0,125.43999999999998,1
1604559325.046312,1626,1604559325,46312093,gps,0,1,22.332752116666665,114.26515446333332,156.271,7.839999999999999,0.0,0.0,0.0,7.839999999999999,0.0,0.0,0.0,125.43999999999998,1
1604559325.241592,1627,1604559325,241591930,gps,0,1,22.332753186666668,114.26516071833332,156.269,7.839999999999999,0.0,0.0,0.0,7.839999999999999,0.0,0.0,0.0,125.43999999999998,1
1604559325.440968,1628,1604559325,440968036,gps,0,1,22.332754318333333,114.26516678,156.29,10.240000000000002,0.0,0.0,0.0,10.240000000000002,0.0,0.0,0.0,163.84000000000003,1
1604559325.641194,1629,1604559325,641194105,gps,0,1,22.33275521,114.26517270333332,156.276,10.240000000000002,0.0,0.0,0.0,10.240000000000002,0.0,0.0,0.0,163.84000000000003,1
1604559325.841022,1630,1604559325,841022014,gps,0,1,22.332756553333333,114.26517849,156.294,10.240000000000002,0.0,0.0,0.0,10.240000000000002,0.0,0.0,0.0,163.84000000000003,1
1604559326.045916,1631,1604559326,45916080,gps,0,1,22.33275798833333,114.26518442666666,156.291,10.240000000000002,0.0,0.0,0.0,10.240000000000002,0.0,0.0,0.0,163.84000000000003,1
1604559326.241654,1632,1604559326,241653919,gps,0,1,22.33275950833333,114.26519014833332,156.337,10.240000000000002,0.0,0.0,0.0,10.240000000000002,0.0,0.0,0.0,163.84000000000003,1
1604559326.440936,1633,1604559326,440936088,gps,0,1,22.332761506666667,114.2651961,156.319,10.240000000000002,0.0,0.0,0.0,10.240000000000002,0.0,0.0,0.0,163.84000000000003,1
1604559326.641461,1634,1604559326,641460895,gps,0,1,22.332763606666667,114.26520203666666,156.294,10.240000000000002,0.0,0.0,0.0,10.240000000000002,0.0,0.0,0.0,163.84000000000003,1
1604559326.840455,1635,1604559326,840455055,gps,0,1,22.332765985,114.265208375,156.251,10.240000000000002,0.0,0.0,0.0,10.240000000000002,0.0,0.0,0.0,163.84000000000003,1
1604559327.046287,1636,1604559327,46287059,gps,0,1,22.33276842333333,114.265214615,156.24,10.240000000000002,0.0,0.0,0.0,10.240000000000002,0.0,0.0,0.0,163.84000000000003,1
1604559327.242475,1637,1604559327,242475032,gps,0,1,22.332771316666665,114.26522067166668,156.214,10.240000000000002,0.0,0.0,0.0,10.240000000000002,0.0,0.0,0.0,163.84000000000003,1
1604559327.440857,1638,1604559327,440856933,gps,0,1,22.332774373333333,114.26522687,156.206,10.240000000000002,0.0,0.0,0.0,10.240000000000002,0.0,0.0,0.0,163.84000000000003,1
1604559327.641507,1639,1604559327,641506910,gps,0,1,22.332777545,114.26523318,156.253,10.240000000000002,0.0,0.0,0.0,10.240000000000002,0.0,0.0,0.0,163.84000000000003,1
1604559327.841264,1640,1604559327,841264009,gps,0,1,22.332780725,114.26523901166668,156.195,7.839999999999999,0.0,0.0,0.0,7.839999999999999,0.0,0.0,0.0,125.43999999999998,1
1604559328.044083,1641,1604559328,44083118,gps,0,1,22.332784006666667,114.26524471166668,156.167,7.839999999999999,0.0,0.0,0.0,7.839999999999999,0.0,0.0,0.0,125.43999999999998,1
1604559328.241633,1642,1604559328,241632938,gps,0,1,22.33278747,114.26525083166666,156.182,6.969600000000001,0.0,0.0,0.0,6.969600000000001,0.0,0.0,0.0,111.5136,1
1604559328.441516,1643,1604559328,441515922,gps,0,1,22.332791195,114.26525675,156.2,6.969600000000001,0.0,0.0,0.0,6.969600000000001,0.0,0.0,0.0,111.5136,1
1604559328.640654,1644,1604559328,640654087,gps,0,1,22.33279504833333,114.26526283,156.206,6.969600000000001,0.0,0.0,0.0,6.969600000000001,0.0,0.0,0.0,111.5136,1
1604559328.841065,1645,1604559328,841064929,gps,0,1,22.332798946666667,114.26526864,156.274,6.969600000000001,0.0,0.0,0.0,6.969600000000001,0.0,0.0,0.0,111.5136,1
1604559329.046055,1646,1604559329,46055078,gps,0,1,22.33280298,114.265274845,156.372,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559329.241155,1647,1604559329,241154909,gps,0,1,22.332807183333333,114.26528088,156.37,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559329.441522,1648,1604559329,441521883,gps,0,1,22.332811611666667,114.26528659,156.414,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559329.643419,1649,1604559329,643419027,gps,0,1,22.332815733333334,114.26529259,156.452,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559329.840231,1650,1604559329,840230941,gps,0,1,22.33281983833333,114.26529870833332,156.497,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559330.043865,1651,1604559330,43864965,gps,0,1,22.33282400333333,114.26530462666666,156.519,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559330.241278,1652,1604559330,241277933,gps,0,1,22.332828171666662,114.26531053833334,156.54,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559330.440368,1653,1604559330,440367937,gps,0,1,22.33283218,114.26531643333334,156.572,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559330.641048,1654,1604559330,641047954,gps,0,1,22.332836226666668,114.26532225166666,156.602,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559330.841667,1655,1604559330,841666936,gps,0,1,22.332840113333333,114.26532816,156.64,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559331.045195,1656,1604559331,45195102,gps,0,1,22.33284366333333,114.26533406666668,156.708,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559331.241796,1657,1604559331,241796016,gps,0,1,22.332847355,114.26533959833333,156.74200000000002,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559331.441916,1658,1604559331,441915988,gps,0,1,22.332850835,114.26534495333334,156.77100000000002,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559331.641595,1659,1604559331,641594886,gps,0,1,22.332853846666666,114.26534991833331,156.814,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559331.841337,1660,1604559331,841336965,gps,0,1,22.33285657,114.26535470166668,156.844,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559332.044748,1661,1604559332,44748067,gps,0,1,22.33285929,114.26535952833332,156.845,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559332.240106,1662,1604559332,240106105,gps,0,1,22.33286151,114.26536411166668,156.907,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559332.4409,1663,1604559332,440900087,gps,0,1,22.3328638,114.26536876333331,156.955,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559332.641936,1664,1604559332,641936063,gps,0,1,22.332865713333334,114.265373245,157.03300000000002,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559332.840281,1665,1604559332,840281009,gps,0,1,22.332867585,114.26537768166666,157.06,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559333.045119,1666,1604559333,45119047,gps,0,1,22.332869361666667,114.26538201166667,157.124,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559333.242296,1667,1604559333,242295980,gps,0,1,22.332870821666667,114.26538600333332,157.196,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559333.441279,1668,1604559333,441278934,gps,0,1,22.332872155,114.26539014166669,157.235,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559333.640982,1669,1604559333,640981912,gps,0,1,22.33287351,114.26539404166668,157.288,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559333.839714,1670,1604559333,839714050,gps,0,1,22.332874556666667,114.26539799666666,157.336,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559334.042485,1671,1604559334,42484998,gps,0,1,22.33287532,114.26540179333334,157.404,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559334.240374,1672,1604559334,240374088,gps,0,1,22.332875916666666,114.265405805,157.441,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559334.441709,1673,1604559334,441709041,gps,0,1,22.332876455,114.26540986833334,157.52100000000002,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559334.639793,1674,1604559334,639792919,gps,0,1,22.33287660333333,114.26541376666668,157.597,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559334.839857,1675,1604559334,839857101,gps,0,1,22.332876746666667,114.26541776833334,157.651,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559335.043598,1676,1604559335,43597936,gps,0,1,22.332876811666665,114.265421785,157.71800000000002,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559335.239852,1677,1604559335,239851951,gps,0,1,22.332876785,114.26542559833334,157.787,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559335.440704,1678,1604559335,440704107,gps,0,1,22.332876448333334,114.26542939333332,157.82,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559335.640695,1679,1604559335,640695095,gps,0,1,22.332876045,114.26543292,157.88500000000002,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559335.838739,1680,1604559335,838738918,gps,0,1,22.332875618333333,114.26543669,157.924,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559336.043807,1681,1604559336,43807029,gps,0,1,22.332875278333333,114.265440435,157.979,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559336.241358,1682,1604559336,241358041,gps,0,1,22.33287485,114.26544399166669,158.055,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559336.440436,1683,1604559336,440435886,gps,0,1,22.332874225,114.265447475,158.074,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559336.641288,1684,1604559336,641288042,gps,0,1,22.332873725,114.26545119666666,158.13,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559336.843148,1685,1604559336,843147993,gps,0,1,22.332873433333333,114.26545489166666,158.177,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559337.04342,1686,1604559337,43420076,gps,0,1,22.33287294333333,114.265458655,158.246,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559337.240854,1687,1604559337,240854024,gps,0,1,22.33287216833333,114.26546260333332,158.303,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559337.440851,1688,1604559337,440850973,gps,0,1,22.33287160833333,114.26546663166668,158.382,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559337.641839,1689,1604559337,641839027,gps,0,1,22.332870936666662,114.26547095666666,158.459,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
1604559337.839843,1690,1604559337,839843034,gps,0,1,22.332870093333334,114.265475255,158.56900000000002,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,144.0,1
